node_id,true_label,hdbscan_label,stable_pruned_label,pca_x,pca_y
135,1,-1,-1,-0.146256685256958,0.1891019642353058
136,1,-1,-1,0.6147818565368652,0.3248058557510376
137,1,-1,-1,-0.33728301525115967,0.20463113486766815
138,1,1,0,0.3901047706604004,0.3095371723175049
139,1,1,0,0.1484326720237732,0.29095858335494995
140,4,-1,-1,0.12696456909179688,-0.24035528302192688
141,3,-1,-1,-0.13684189319610596,-0.2428377866744995
142,0,-1,-1,0.002162635326385498,-0.041204288601875305
143,3,1,0,0.10797625780105591,0.18430253863334656
144,6,-1,-1,-0.5201239585876465,0.003749266266822815
145,6,-1,-1,-0.9492348432540894,0.010380849242210388
146,0,-1,-1,-0.08915627002716064,-0.16653218865394592
147,3,1,0,0.143354594707489,0.1126474142074585
148,4,-1,-1,-0.3658888339996338,-0.09115973114967346
149,0,1,0,0.05648362636566162,-0.07248818874359131
150,3,-1,-1,-0.03704500198364258,0.13717736303806305
151,4,-1,-1,-0.06659644842147827,-0.01730073243379593
152,4,-1,-1,-0.5126050710678101,-0.2693130373954773
153,1,1,0,0.1762467622756958,0.2952166795730591
154,2,-1,-1,0.08472293615341187,-0.5339269638061523
155,2,-1,-1,0.12446427345275879,-0.3205970823764801
156,2,-1,-1,0.1613263487815857,-0.2889482378959656
157,3,1,0,-0.03308230638504028,0.11021731793880463
158,3,-1,-1,-0.13722634315490723,-0.0011165216565132141
159,3,-1,-1,-0.2492084503173828,0.11750145256519318
160,3,-1,-1,-0.1862257719039917,-0.011294759809970856
161,0,-1,-1,0.3391345143318176,-0.09827744960784912
162,4,1,0,-0.05585366487503052,-0.061030060052871704
163,5,-1,-1,0.01806783676147461,-0.05402408540248871
164,0,1,0,0.23123645782470703,0.05066966265439987
165,3,-1,-1,-0.08141893148422241,0.1757386326789856
166,4,-1,-1,-0.9703501462936401,0.2633651793003082
167,3,-1,-1,-0.5228621959686279,0.5099984407424927
168,3,-1,-1,-0.158136248588562,0.4210975766181946
169,3,-1,-1,0.0359305739402771,0.2670538127422333
170,2,0,1,0.38926851749420166,-0.23823857307434082
171,3,-1,-1,-0.24609768390655518,-0.3714432120323181
172,3,-1,-1,-0.013464033603668213,0.280669629573822
173,2,0,1,0.3941690921783447,-0.19411993026733398
174,2,-1,-1,0.15204572677612305,-0.5503072738647461
175,6,-1,-1,-0.06269818544387817,0.01409079134464264
176,1,1,0,0.2061370611190796,0.06211289018392563
177,4,-1,-1,0.20198124647140503,0.27928251028060913
178,3,-1,-1,0.14267146587371826,0.36840134859085083
179,3,-1,-1,0.03387576341629028,-0.01186864823102951
180,3,-1,-1,-0.6662863492965698,-0.09392577409744263
181,6,1,0,0.24172967672348022,0.04316859692335129
182,3,-1,-1,0.15765595436096191,0.29512786865234375
183,3,-1,-1,-0.004608809947967529,0.3077075183391571
184,3,-1,-1,0.10395467281341553,0.2239091843366623
185,3,-1,-1,0.24591600894927979,-0.013618841767311096
186,0,-1,-1,-0.17144763469696045,0.019727692008018494
187,4,-1,-1,-0.15913546085357666,0.11254577338695526
188,2,0,1,0.5184026956558228,-0.1929776966571808
189,2,-1,-1,0.16496425867080688,-0.3479483425617218
190,6,-1,-1,0.09114837646484375,-0.10142552852630615
191,5,-1,-1,0.01492398977279663,0.0634351596236229
192,3,-1,-1,0.4368634521961212,-0.08114610612392426
193,5,-1,-1,0.05998539924621582,0.07213113456964493
194,4,-1,-1,-0.6834877729415894,-0.11935438215732574
195,0,-1,-1,-0.24261987209320068,-0.23604384064674377
196,4,-1,-1,-0.0753222107887268,-0.019955940544605255
197,3,-1,-1,0.019127964973449707,0.0025265589356422424
198,4,-1,-1,-0.060005903244018555,0.2709226608276367
199,4,-1,-1,-0.11011433601379395,0.21439270675182343
200,3,-1,-1,-0.08735829591751099,0.05412890762090683
201,3,-1,-1,-0.3580106496810913,0.2103843092918396
202,2,-1,-1,-0.020614564418792725,-0.26943835616111755
203,4,-1,-1,-0.33545613288879395,-0.018659666180610657
204,0,-1,-1,0.3775644898414612,0.09088973701000214
205,3,1,0,0.21186137199401855,0.10501131415367126
206,2,-1,-1,0.10192805528640747,-0.14582069218158722
207,3,-1,-1,0.17632001638412476,0.34610745310783386
208,3,-1,-1,0.458670049905777,0.3316565752029419
209,4,-1,-1,-0.34028851985931396,0.006043426692485809
210,4,-1,-1,-0.38255834579467773,-0.08556820452213287
211,0,-1,-1,0.06809216737747192,0.08948943763971329
212,3,-1,-1,-0.05865323543548584,0.3885327875614166
213,6,-1,-1,-0.5201238393783569,0.003749266266822815
214,0,-1,-1,0.06748354434967041,-0.04620563983917236
215,3,1,0,0.1492132544517517,0.16401109099388123
216,3,1,0,0.11307412385940552,0.05801453813910484
217,4,-1,-1,-0.17009222507476807,0.08128637075424194
218,3,-1,-1,-0.5677353143692017,0.06440728902816772
219,3,-1,-1,0.06804627180099487,-0.1676226556301117
220,5,-1,-1,-0.035545945167541504,-0.07672785222530365
221,2,-1,-1,0.39390504360198975,-0.0614028126001358
222,3,-1,-1,0.6447163820266724,0.0038959383964538574
223,2,-1,-1,0.3528933525085449,-0.2485889494419098
224,4,1,0,0.09606343507766724,0.16394346952438354
225,1,-1,-1,-0.5639991760253906,0.21081408858299255
226,3,1,0,0.155789315700531,0.16565626859664917
227,2,-1,-1,0.14755243062973022,-0.4957723915576935
228,2,-1,-1,0.015043795108795166,-0.2630867063999176
229,3,-1,-1,-0.2172938585281372,-0.07802419364452362
230,3,-1,-1,-0.34149158000946045,0.265857458114624
231,3,-1,-1,-0.39663589000701904,-0.033247604966163635
232,3,-1,-1,-0.10256505012512207,0.08779484778642654
233,5,-1,-1,0.1911211609840393,-0.04309307038784027
234,1,-1,-1,0.5377911329269409,0.4659041464328766
235,3,1,0,0.04632079601287842,0.12534134089946747
236,1,-1,-1,-0.0036937594413757324,0.41335374116897583
237,3,-1,-1,0.03926408290863037,-0.07354186475276947
238,5,-1,-1,0.19965559244155884,0.2612271308898926
239,0,-1,-1,-0.7375742197036743,-0.0034352391958236694
240,3,-1,-1,-0.01180189847946167,0.27780604362487793
241,5,-1,-1,0.2969912886619568,-0.15759830176830292
242,0,1,0,0.09900528192520142,-0.08605614304542542
243,4,-1,-1,-0.4936457872390747,-0.05436059832572937
244,2,0,1,0.30210572481155396,-0.1636335551738739
245,4,-1,-1,-0.24508953094482422,-0.287611722946167
246,2,0,1,0.2546488642692566,-0.37743261456489563
247,4,-1,-1,-0.1867084503173828,-0.3322873115539551
248,4,-1,-1,-0.13991034030914307,-0.2727130055427551
249,5,-1,-1,-0.06702017784118652,-0.04973195493221283
250,4,-1,-1,-0.8817896842956543,-0.29948854446411133
251,3,-1,-1,-0.1145784854888916,-0.16265089809894562
252,5,1,0,0.11451280117034912,0.0791248306632042
253,3,-1,-1,0.14907318353652954,-0.11905485391616821
254,3,-1,-1,0.09934014081954956,-0.19709143042564392
255,4,-1,-1,0.11063075065612793,0.14904841780662537
256,3,-1,-1,0.36455875635147095,0.22459132969379425
257,0,-1,-1,0.02173018455505371,0.0484686978161335
258,4,-1,-1,-0.761608362197876,-0.45933106541633606
259,5,-1,-1,-0.1220163106918335,0.5710417032241821
260,0,-1,-1,0.15019583702087402,-0.10710020363330841
261,3,1,0,0.060865938663482666,0.04315613955259323
262,6,1,0,0.3039989471435547,0.05084650591015816
263,2,0,1,0.34295880794525146,-0.3950488269329071
264,5,-1,-1,0.011987090110778809,0.05404798313975334
265,5,-1,-1,0.44509175419807434,-0.05032987892627716
266,5,-1,-1,-0.33014583587646484,0.0335092768073082
267,3,-1,-1,-0.37242090702056885,-0.006798356771469116
268,2,-1,-1,0.4791792631149292,-0.012397609651088715
269,3,-1,-1,-0.7394933700561523,0.0484950989484787
270,0,-1,-1,0.07492268085479736,-0.044777438044548035
271,4,-1,-1,-0.7952117919921875,0.03062061220407486
272,5,-1,-1,-0.13718807697296143,0.053556378930807114
273,3,-1,-1,-0.25253963470458984,0.3875997066497803
274,0,1,0,0.26875340938568115,0.03749377653002739
275,4,-1,-1,0.08411389589309692,-0.19352096319198608
276,0,-1,-1,0.12699168920516968,-0.028095416724681854
277,3,-1,-1,-0.07575100660324097,0.013234548270702362
278,3,-1,-1,0.41158777475357056,0.20254963636398315
279,0,-1,-1,-0.4561469554901123,-0.01800990104675293
280,0,1,0,0.3587338924407959,-0.010767929255962372
281,3,-1,-1,-0.8454275131225586,0.04937678948044777
282,5,-1,-1,0.17093712091445923,0.12295695394277573
283,4,-1,-1,-0.09247350692749023,-0.06808564066886902
284,4,-1,-1,-0.08190882205963135,-0.36789458990097046
285,3,-1,-1,0.2122923731803894,0.22611330449581146
286,4,-1,-1,-0.10095691680908203,0.04331205412745476
287,3,-1,-1,0.08322328329086304,0.19964368641376495
288,3,-1,-1,0.1946757435798645,-0.06328418850898743
289,2,-1,-1,0.25205665826797485,-0.03863801807165146
290,2,0,1,0.21941763162612915,-0.235294908285141
291,3,-1,-1,0.2669554352760315,0.1961950957775116
292,0,-1,-1,0.1832261085510254,-0.09572304785251617
293,3,-1,-1,-0.4130892753601074,-0.24130937457084656
294,1,1,0,0.11855435371398926,0.22407051920890808
295,3,-1,-1,0.23325085639953613,-0.20504841208457947
296,2,-1,-1,0.5401142835617065,-0.36865362524986267
297,3,-1,-1,-0.1339571475982666,0.01526060700416565
298,3,-1,-1,-0.12270486354827881,0.242587149143219
299,4,-1,-1,-0.3316422700881958,-0.06846979260444641
300,5,-1,-1,0.09265583753585815,0.04138261079788208
301,2,-1,-1,0.43769288063049316,-0.19930621981620789
302,1,1,0,0.07304990291595459,0.22557461261749268
303,1,-1,-1,0.3008907437324524,0.112617127597332
304,0,-1,-1,-0.005470991134643555,0.17494945228099823
305,0,-1,-1,0.0936550498008728,-0.13826265931129456
306,1,-1,-1,-1.4732694625854492,0.6438301801681519
307,6,-1,-1,-0.03761756420135498,0.0048024654388427734
308,1,1,0,0.13752800226211548,0.3423179090023041
309,3,-1,-1,0.12999892234802246,0.11216187477111816
310,3,-1,-1,-0.7670494318008423,0.36480826139450073
311,3,-1,-1,-0.867512583732605,-0.19834354519844055
312,2,0,1,0.2917628884315491,-0.14435449242591858
313,3,-1,-1,0.23342585563659668,0.256658673286438
314,3,-1,-1,0.24513471126556396,0.165556862950325
315,0,-1,-1,-0.24790143966674805,-0.07486432790756226
316,3,-1,-1,-0.2605903148651123,0.2663896083831787
317,4,1,0,0.2844576835632324,0.1314486414194107
318,1,-1,-1,0.144492506980896,0.3269941210746765
319,3,-1,-1,0.19339030981063843,-0.034195661544799805
320,4,-1,-1,0.020551562309265137,0.08775956928730011
321,3,-1,-1,-0.5539742708206177,-0.024935737252235413
322,2,-1,-1,0.26749247312545776,-0.12369662523269653
323,0,-1,-1,-0.11816322803497314,-0.09532971680164337
324,0,-1,-1,-0.05778318643569946,0.05955706536769867
325,4,-1,-1,0.10914671421051025,-0.11199057102203369
326,2,0,1,0.45477724075317383,-0.24043646454811096
327,3,-1,-1,-0.28876423835754395,0.3505517244338989
328,2,-1,-1,0.26814913749694824,-0.19689464569091797
329,1,-1,-1,0.2303532361984253,0.19128921627998352
330,4,-1,-1,0.03998613357543945,0.15352711081504822
331,6,1,0,0.25697052478790283,-0.004890114068984985
332,3,-1,-1,-0.16044902801513672,0.11614159494638443
333,2,-1,-1,0.30340975522994995,-0.1945185661315918
334,0,1,0,0.11994487047195435,0.03601810336112976
335,3,1,0,0.2753918766975403,0.09590519964694977
336,3,-1,-1,0.21815836429595947,0.1981944888830185
337,2,0,1,0.4703077971935272,-0.05687980353832245
338,3,-1,-1,0.08162462711334229,-0.1772213578224182
339,4,-1,-1,0.03919905424118042,0.18144194781780243
340,4,-1,-1,0.0074672698974609375,-0.13901177048683167
341,2,-1,-1,0.2424831986427307,-0.13661596179008484
342,1,-1,-1,0.2047697901725769,0.21581651270389557
343,3,-1,-1,-0.31593096256256104,0.04126735031604767
344,5,-1,-1,-0.03450465202331543,0.03623364120721817
345,3,-1,-1,0.1437464952468872,0.31839174032211304
346,2,-1,-1,0.3036433458328247,-0.3880162835121155
347,0,-1,-1,-0.07859832048416138,-0.06286682188510895
348,4,-1,-1,-0.2701026201248169,-0.04933059215545654
349,5,-1,-1,0.002236008644104004,-0.018915951251983643
350,1,-1,-1,-0.20952999591827393,0.32441210746765137
351,3,1,0,0.2199227213859558,0.17102572321891785
352,3,-1,-1,0.1257765293121338,0.21318048238754272
353,2,-1,-1,0.014741301536560059,-0.28841033577919006
354,0,-1,-1,-0.06404036283493042,-0.07428820431232452
355,2,-1,-1,0.33036839962005615,-0.1675160527229309
356,4,-1,-1,-0.2399991750717163,-0.15260109305381775
357,2,0,1,0.295373797416687,-0.1914147436618805
358,2,-1,-1,0.4973015785217285,-0.5858204364776611
359,2,-1,-1,0.5117056965827942,0.19593484699726105
360,5,-1,-1,0.10650861263275146,0.1238025426864624
361,4,-1,-1,-0.25515246391296387,-0.059692367911338806
362,4,-1,-1,0.04418468475341797,-0.3238239288330078
363,2,-1,-1,0.46058258414268494,-0.16825386881828308
364,2,-1,-1,0.03664427995681763,-0.8094650506973267
365,0,-1,-1,0.04751288890838623,-0.11255687475204468
366,3,-1,-1,0.020203113555908203,-0.0436459481716156
367,2,-1,-1,0.2768763303756714,-0.10829098522663116
368,4,-1,-1,-0.20751357078552246,0.1328352391719818
369,4,-1,-1,0.312372624874115,-0.11359347403049469
370,5,-1,-1,-0.005301177501678467,0.05792669206857681
371,5,-1,-1,-0.07862883806228638,-0.08454568684101105
372,1,-1,-1,0.1643574833869934,0.2849302291870117
373,0,-1,-1,-0.1122814416885376,0.011713258922100067
374,3,-1,-1,-0.7891802787780762,0.4874241352081299
375,4,-1,-1,-0.35526418685913086,-0.42529675364494324
376,5,-1,-1,-0.04226374626159668,-0.05254615843296051
377,3,-1,-1,-0.1617739200592041,0.14781714975833893
378,4,-1,-1,0.004306137561798096,-0.10585194826126099
379,5,-1,-1,-0.3776967525482178,0.17520450055599213
380,3,-1,-1,0.18343907594680786,0.05122121796011925
381,4,-1,-1,-0.06447756290435791,0.04807615652680397
382,3,1,0,0.22301208972930908,0.09198151528835297
383,3,1,0,0.13154387474060059,0.0626734271645546
384,1,1,0,0.30857622623443604,0.2123773694038391
385,4,-1,-1,0.2656744122505188,-0.11408412456512451
386,3,-1,-1,0.03657996654510498,-0.10668991506099701
387,3,1,0,0.006012976169586182,-0.007684372365474701
388,5,-1,-1,0.18191856145858765,0.038135942071676254
389,2,-1,-1,0.31368911266326904,0.20936846733093262
390,3,-1,-1,0.12982934713363647,-0.02399582415819168
391,2,-1,-1,0.17150944471359253,-0.08705633878707886
392,5,-1,-1,0.03427320718765259,-0.050701797008514404
393,5,-1,-1,0.2870018482208252,0.07843772321939468
394,4,-1,-1,-0.2837628126144409,0.2700444459915161
395,3,1,0,0.0911988615989685,0.058813296258449554
396,3,-1,-1,-0.1561427116394043,0.14359159767627716
397,3,-1,-1,-0.27746450901031494,0.31280186772346497
398,3,-1,-1,0.2312648892402649,-0.01593910902738571
399,1,-1,-1,0.044960975646972656,0.2894313931465149
400,5,-1,-1,0.09361600875854492,-0.4563218057155609
401,3,-1,-1,-0.17090272903442383,0.31076547503471375
402,3,-1,-1,-0.05791860818862915,-0.2514103353023529
403,2,-1,-1,-0.17734158039093018,-0.6246134042739868
404,6,-1,-1,-0.44287681579589844,0.3149828314781189
405,0,-1,-1,-0.12443387508392334,-0.2734946310520172
406,1,-1,-1,-0.17313992977142334,0.4236961603164673
407,3,1,0,0.12982577085494995,0.03933931887149811
408,0,-1,-1,-0.20381999015808105,0.013066224753856659
409,1,1,0,0.17643356323242188,0.1026427149772644
410,5,-1,-1,-0.37282848358154297,0.02393559366464615
411,3,-1,-1,-0.3809114694595337,0.04618186131119728
412,6,-1,-1,0.42640164494514465,-0.11456833779811859
413,3,-1,-1,0.15422511100769043,0.26549771428108215
414,6,-1,-1,0.36867988109588623,0.07853508740663528
415,0,-1,-1,-0.627165675163269,-0.0738481730222702
416,3,1,0,0.27192217111587524,0.12420576810836792
417,3,1,0,0.10016518831253052,0.2279786467552185
418,3,-1,-1,-0.12414634227752686,0.08339657634496689
419,5,1,0,0.28989696502685547,0.0732957124710083
420,4,-1,-1,-0.11011433601379395,0.21439270675182343
421,3,-1,-1,0.14011073112487793,0.04362811893224716
422,4,-1,-1,-0.5180575847625732,0.20811617374420166
423,0,-1,-1,-0.28893589973449707,-0.10526257753372192
424,5,1,0,0.30356132984161377,0.04638879373669624
425,2,-1,-1,0.3881204128265381,-0.1878451704978943
426,1,1,0,0.06049215793609619,0.3494628071784973
427,2,0,1,0.4925508499145508,-0.12811768054962158
428,4,-1,-1,-0.03342932462692261,0.11466878652572632
429,4,-1,-1,-0.9298135042190552,-0.09171102941036224
430,4,-1,-1,0.15591710805892944,-0.030801892280578613
431,4,-1,-1,-0.3559764623641968,0.06284163892269135
432,3,-1,-1,-0.2003624439239502,0.05691180378198624
433,3,-1,-1,0.13001883029937744,0.06869149208068848
434,0,-1,-1,-0.09222280979156494,0.2058292031288147
435,4,-1,-1,-0.0022347569465637207,-0.06525720655918121
436,3,-1,-1,-0.9364546537399292,-0.14745809137821198
437,0,-1,-1,-0.15422987937927246,0.013217814266681671
438,5,-1,-1,-0.2136305570602417,-0.11251316964626312
439,2,-1,-1,0.3748919367790222,-0.18995115160942078
440,0,-1,-1,-0.32103395462036133,0.0024034306406974792
441,5,-1,-1,-0.28400278091430664,-0.15688712894916534
442,4,-1,-1,-0.5148849487304688,-0.07524658739566803
443,4,-1,-1,-0.325664758682251,-0.2621864378452301
444,4,-1,-1,-0.32990598678588867,-0.32548144459724426
445,3,-1,-1,-0.1578611135482788,-0.04531778395175934
446,0,-1,-1,0.16978800296783447,0.15910542011260986
447,6,-1,-1,0.14468765258789062,-0.07470808923244476
448,5,-1,-1,0.037607550621032715,0.08883032947778702
449,2,-1,-1,0.1791064739227295,0.016124576330184937
450,4,-1,-1,-0.13069725036621094,-0.178013414144516
451,5,-1,-1,0.0985528826713562,-0.10132738947868347
452,1,1,0,0.22615396976470947,0.25874167680740356
453,3,-1,-1,-0.13403868675231934,0.23383338749408722
454,5,-1,-1,-0.2688741683959961,-0.010659821331501007
455,3,-1,-1,-0.42437851428985596,0.3660668134689331
456,0,-1,-1,-0.29977893829345703,-0.14881281554698944
457,3,-1,-1,-0.1176156997680664,-0.061197951436042786
458,5,-1,-1,-0.5769298076629639,0.31738436222076416
459,1,1,0,0.266609787940979,0.20217373967170715
460,1,-1,-1,0.08792275190353394,0.17227064073085785
461,0,1,0,0.2724049687385559,0.010564438998699188
462,3,-1,-1,-0.7122931480407715,0.6482346057891846
463,4,-1,-1,-0.2993868589401245,-0.19669586420059204
464,2,0,1,0.16352707147598267,-0.4089916944503784
465,6,-1,-1,-0.11205554008483887,-0.14691637456417084
466,2,0,1,0.32013601064682007,-0.34184372425079346
467,0,1,0,0.09354543685913086,0.13320372998714447
468,5,-1,-1,0.18741899728775024,0.041726745665073395
469,3,1,0,0.08703869581222534,0.12208028882741928
470,4,-1,-1,-0.4640541076660156,0.05682096257805824
471,6,-1,-1,0.033841729164123535,-0.0941961407661438
472,5,-1,-1,-0.24144971370697021,-0.07868936657905579
473,3,-1,-1,-0.5182799100875854,-0.13495491445064545
474,5,-1,-1,-0.3084832429885864,-0.024813920259475708
475,0,-1,-1,-0.06137019395828247,-0.00842083990573883
476,1,-1,-1,-0.10518550872802734,0.2974608540534973
477,3,-1,-1,0.18343907594680786,0.05122121796011925
478,0,-1,-1,-0.06829029321670532,-0.0828307718038559
479,5,-1,-1,0.11621332168579102,0.12759004533290863
480,2,1,0,0.2708199620246887,-0.008436605334281921
481,2,-1,-1,-0.01348656415939331,-0.039259135723114014
482,3,-1,-1,-0.5710022449493408,0.05888328701257706
483,5,1,0,0.018173813819885254,-0.029495857656002045
484,1,1,0,0.14588171243667603,0.27772414684295654
485,0,-1,-1,-0.45239436626434326,-0.03426778316497803
486,3,-1,-1,-0.06511729955673218,-0.14427615702152252
487,1,-1,-1,-0.0514984130859375,0.3302726745605469
